2026/07/05 18:57:28.506, 1890 MHz, 62 %, 282.89 W, 7240 MiB
2026/07/05 18:57:29.506, 1890 MHz, 66 %, 293.28 W, 7240 MiB
2026/07/05 18:57:30.507, 1920 MHz, 30 %, 270.22 W, 7240 MiB
2026/07/05 18:57:31.507, 1875 MHz, 99 %, 295.95 W, 7240 MiB
2026/07/05 18:57:32.507, 1905 MHz, 49 %, 288.02 W, 7240 MiB
2026/07/05 18:57:33.508, 1845 MHz, 100 %, 304.47 W, 7240 MiB
2026/07/05 18:57:34.508, 1890 MHz, 99 %, 314.58 W, 7240 MiB
2026/07/05 18:57:35.508, 1905 MHz, 75 %, 296.14 W, 7240 MiB
2026/07/05 18:57:36.509, 1875 MHz, 75 %, 338.48 W, 7240 MiB
2026/07/05 18:57:37.509, 1860 MHz, 74 %, 334.77 W, 7240 MiB
2026/07/05 18:57:38.509, 1905 MHz, 73 %, 320.18 W, 7240 MiB
2026/07/05 18:57:39.510, 1845 MHz, 70 %, 322.78 W, 7240 MiB
2026/07/05 18:57:40.510, 1875 MHz, 69 %, 326.92 W, 7240 MiB
2026/07/05 18:57:41.511, 1905 MHz, 65 %, 333.45 W, 7240 MiB
2026/07/05 18:57:42.511, 1920 MHz, 65 %, 331.88 W, 7240 MiB
2026/07/05 18:57:43.511, 1905 MHz, 69 %, 325.46 W, 7240 MiB
2026/07/05 18:57:44.512, 1920 MHz, 74 %, 327.33 W, 7240 MiB
2026/07/05 18:57:45.512, 1920 MHz, 62 %, 322.05 W, 7240 MiB
2026/07/05 18:57:46.513, 1920 MHz, 0 %, 227.05 W, 7240 MiB
2026/07/05 18:57:47.513, 1920 MHz, 0 %, 187.01 W, 7240 MiB
2026/07/05 18:57:48.513, 1695 MHz, 0 %, 160.52 W, 7240 MiB
2026/07/05 18:57:49.514, 1920 MHz, 62 %, 192.42 W, 7240 MiB
2026/07/05 18:57:50.514, 1920 MHz, 61 %, 314.35 W, 7240 MiB
2026/07/05 18:57:51.514, 1920 MHz, 62 %, 319.71 W, 7240 MiB
2026/07/05 18:57:52.515, 1920 MHz, 61 %, 316.12 W, 7240 MiB
2026/07/05 18:57:53.515, 1920 MHz, 63 %, 316.41 W, 7240 MiB
2026/07/05 18:57:54.516, 1920 MHz, 62 %, 317.24 W, 7240 MiB
2026/07/05 18:57:55.517, 1920 MHz, 61 %, 320.98 W, 7240 MiB
2026/07/05 18:57:56.517, 1920 MHz, 62 %, 317.36 W, 7240 MiB
2026/07/05 18:57:57.517, 1905 MHz, 61 %, 316.80 W, 7240 MiB
2026/07/05 18:57:58.518, 1905 MHz, 60 %, 316.38 W, 7240 MiB
2026/07/05 18:57:59.518, 1905 MHz, 62 %, 320.49 W, 7240 MiB
2026/07/05 18:58:00.519, 1905 MHz, 63 %, 316.02 W, 7240 MiB
2026/07/05 18:58:01.519, 1905 MHz, 62 %, 316.67 W, 7240 MiB
2026/07/05 18:58:02.519, 1905 MHz, 45 %, 318.94 W, 7240 MiB
2026/07/05 18:58:03.520, 1890 MHz, 72 %, 301.15 W, 7240 MiB
2026/07/05 18:58:04.520, 1890 MHz, 74 %, 298.65 W, 7240 MiB
2026/07/05 18:58:05.520, 1905 MHz, 75 %, 292.73 W, 7240 MiB
2026/07/05 18:58:06.521, 1875 MHz, 72 %, 295.36 W, 7240 MiB
2026/07/05 18:58:07.521, 1890 MHz, 72 %, 283.05 W, 7240 MiB
2026/07/05 18:58:08.521, 1875 MHz, 75 %, 300.25 W, 7240 MiB
2026/07/05 18:58:09.522, 1890 MHz, 66 %, 271.31 W, 7240 MiB
2026/07/05 18:58:10.522, 1890 MHz, 74 %, 298.93 W, 7240 MiB
2026/07/05 18:58:11.523, 1875 MHz, 71 %, 288.87 W, 7240 MiB
2026/07/05 18:58:12.523, 1875 MHz, 61 %, 295.03 W, 7240 MiB
2026/07/05 18:58:13.523, 1800 MHz, 69 %, 296.57 W, 7240 MiB
2026/07/05 18:58:14.524, 1830 MHz, 69 %, 307.77 W, 7240 MiB
2026/07/05 18:58:15.524, 1890 MHz, 29 %, 292.11 W, 7240 MiB
2026/07/05 18:58:16.525, 1815 MHz, 70 %, 289.02 W, 7240 MiB
2026/07/05 18:58:17.525, 1830 MHz, 69 %, 294.29 W, 7240 MiB
2026/07/05 18:58:18.525, 1785 MHz, 70 %, 287.10 W, 7240 MiB
2026/07/05 18:58:19.525, 1785 MHz, 69 %, 301.47 W, 7240 MiB
2026/07/05 18:58:20.526, 1785 MHz, 70 %, 281.78 W, 7240 MiB
2026/07/05 18:58:21.526, 1800 MHz, 70 %, 293.49 W, 7240 MiB
2026/07/05 18:58:22.527, 1755 MHz, 70 %, 296.24 W, 7240 MiB
2026/07/05 18:58:23.527, 1875 MHz, 61 %, 235.24 W, 7240 MiB
2026/07/05 18:58:24.527, 1830 MHz, 62 %, 298.08 W, 7240 MiB
2026/07/05 18:58:25.528, 1740 MHz, 72 %, 284.41 W, 7240 MiB
2026/07/05 18:58:26.528, 1740 MHz, 70 %, 287.52 W, 7240 MiB
2026/07/05 18:58:27.529, 1740 MHz, 73 %, 291.54 W, 7240 MiB
2026/07/05 18:58:28.529, 1800 MHz, 71 %, 287.58 W, 7240 MiB
2026/07/05 18:58:29.529, 1695 MHz, 72 %, 286.50 W, 7240 MiB
2026/07/05 18:58:30.530, 1725 MHz, 72 %, 279.98 W, 7240 MiB
2026/07/05 18:58:31.530, 1755 MHz, 73 %, 285.74 W, 7240 MiB
2026/07/05 18:58:32.530, 1695 MHz, 70 %, 278.26 W, 7240 MiB
2026/07/05 18:58:33.531, 1710 MHz, 73 %, 275.24 W, 7240 MiB
2026/07/05 18:58:34.531, 1725 MHz, 52 %, 269.79 W, 7240 MiB
2026/07/05 18:58:35.531, 1695 MHz, 72 %, 274.52 W, 7240 MiB
2026/07/05 18:58:36.532, 1725 MHz, 69 %, 279.94 W, 7240 MiB
2026/07/05 18:58:37.532, 1830 MHz, 62 %, 273.08 W, 7240 MiB
2026/07/05 18:58:38.532, 1725 MHz, 62 %, 275.43 W, 7240 MiB
2026/07/05 18:58:39.533, 1695 MHz, 75 %, 269.99 W, 7240 MiB
2026/07/05 18:58:40.533, 1650 MHz, 75 %, 257.33 W, 7240 MiB
2026/07/05 18:58:41.534, 1680 MHz, 75 %, 258.72 W, 7240 MiB
2026/07/05 18:58:42.534, 1680 MHz, 76 %, 266.57 W, 7240 MiB
2026/07/05 18:58:43.534, 1815 MHz, 47 %, 263.63 W, 7240 MiB
2026/07/05 18:58:44.535, 1695 MHz, 76 %, 260.25 W, 7322 MiB
2026/07/05 18:58:45.535, 1620 MHz, 76 %, 268.44 W, 7322 MiB
2026/07/05 18:58:46.535, 1680 MHz, 75 %, 256.79 W, 7322 MiB
2026/07/05 18:58:47.536, 1650 MHz, 76 %, 265.34 W, 7322 MiB
2026/07/05 18:58:48.536, 1785 MHz, 59 %, 261.58 W, 7322 MiB
2026/07/05 18:58:49.536, 1665 MHz, 77 %, 265.82 W, 7322 MiB
2026/07/05 18:58:50.537, 1695 MHz, 76 %, 269.11 W, 7322 MiB
2026/07/05 18:58:51.537, 1590 MHz, 77 %, 263.25 W, 7322 MiB
2026/07/05 18:58:52.537, 1650 MHz, 76 %, 257.33 W, 7322 MiB
2026/07/05 18:58:53.538, 1665 MHz, 32 %, 257.70 W, 7322 MiB
2026/07/05 18:58:54.538, 1680 MHz, 74 %, 257.78 W, 7322 MiB
2026/07/05 18:58:55.538, 1635 MHz, 76 %, 266.57 W, 7322 MiB
2026/07/05 18:58:56.539, 1590 MHz, 77 %, 259.50 W, 7322 MiB
2026/07/05 18:58:57.539, 1650 MHz, 76 %, 255.99 W, 7322 MiB
2026/07/05 18:58:58.539, 1710 MHz, 31 %, 248.18 W, 7322 MiB
2026/07/05 18:58:59.540, 1740 MHz, 63 %, 261.89 W, 7322 MiB
2026/07/05 18:59:00.540, 1680 MHz, 100 %, 280.12 W, 7516 MiB
2026/07/05 18:59:01.540, 1590 MHz, 77 %, 243.62 W, 7516 MiB
2026/07/05 18:59:02.541, 1575 MHz, 78 %, 258.93 W, 7516 MiB
2026/07/05 18:59:03.541, 1650 MHz, 78 %, 266.26 W, 7516 MiB
2026/07/05 18:59:04.541, 1635 MHz, 83 %, 265.93 W, 7516 MiB
2026/07/05 18:59:05.542, 1665 MHz, 78 %, 266.12 W, 7516 MiB
2026/07/05 18:59:06.542, 1620 MHz, 80 %, 266.38 W, 7516 MiB
2026/07/05 18:59:07.542, 1560 MHz, 82 %, 263.42 W, 7516 MiB
2026/07/05 18:59:08.543, 1440 MHz, 69 %, 259.01 W, 7516 MiB
2026/07/05 18:59:09.543, 1680 MHz, 77 %, 268.63 W, 7516 MiB
2026/07/05 18:59:10.543, 1605 MHz, 78 %, 267.71 W, 7516 MiB
2026/07/05 18:59:11.544, 1650 MHz, 80 %, 257.76 W, 7516 MiB
2026/07/05 18:59:12.544, 1620 MHz, 79 %, 260.39 W, 7516 MiB
2026/07/05 18:59:13.544, 1665 MHz, 77 %, 260.75 W, 7516 MiB
2026/07/05 18:59:14.545, 1620 MHz, 81 %, 260.74 W, 7516 MiB
2026/07/05 18:59:15.545, 1575 MHz, 77 %, 259.43 W, 7516 MiB
2026/07/05 18:59:16.546, 1620 MHz, 42 %, 251.24 W, 7516 MiB
2026/07/05 18:59:17.546, 1425 MHz, 100 %, 268.79 W, 7516 MiB
2026/07/05 18:59:18.546, 1620 MHz, 83 %, 262.59 W, 7516 MiB
2026/07/05 18:59:19.548, 1590 MHz, 83 %, 254.12 W, 7516 MiB
2026/07/05 18:59:20.549, 1575 MHz, 64 %, 248.65 W, 7516 MiB
2026/07/05 18:59:21.549, 1635 MHz, 82 %, 255.85 W, 7516 MiB
2026/07/05 18:59:22.549, 1635 MHz, 79 %, 258.14 W, 7516 MiB
2026/07/05 18:59:23.550, 1620 MHz, 83 %, 258.92 W, 7516 MiB
2026/07/05 18:59:24.550, 1635 MHz, 69 %, 255.42 W, 7516 MiB
2026/07/05 18:59:25.550, 1515 MHz, 100 %, 260.10 W, 7650 MiB
2026/07/05 18:59:26.551, 1605 MHz, 79 %, 271.36 W, 7650 MiB
2026/07/05 18:59:27.551, 1635 MHz, 82 %, 254.34 W, 7650 MiB
2026/07/05 18:59:28.551, 1590 MHz, 78 %, 257.26 W, 7650 MiB
2026/07/05 18:59:29.552, 1620 MHz, 84 %, 257.69 W, 7650 MiB
2026/07/05 18:59:30.552, 1620 MHz, 78 %, 257.75 W, 7650 MiB
2026/07/05 18:59:31.552, 1635 MHz, 83 %, 257.59 W, 7650 MiB
2026/07/05 18:59:32.553, 1695 MHz, 75 %, 256.63 W, 7650 MiB
2026/07/05 18:59:33.553, 1725 MHz, 62 %, 239.86 W, 7650 MiB
2026/07/05 18:59:34.553, 1725 MHz, 63 %, 265.60 W, 7650 MiB
2026/07/05 18:59:35.554, 1530 MHz, 100 %, 276.12 W, 7650 MiB
2026/07/05 18:59:36.554, 1605 MHz, 83 %, 283.09 W, 7650 MiB
2026/07/05 18:59:37.554, 1620 MHz, 82 %, 263.74 W, 7650 MiB
2026/07/05 18:59:38.555, 1605 MHz, 83 %, 266.24 W, 7650 MiB
2026/07/05 18:59:39.555, 1635 MHz, 85 %, 268.94 W, 7650 MiB
2026/07/05 18:59:40.555, 1635 MHz, 81 %, 269.74 W, 7650 MiB
2026/07/05 18:59:41.556, 1560 MHz, 78 %, 269.72 W, 7650 MiB
2026/07/05 18:59:42.556, 1665 MHz, 79 %, 271.56 W, 7650 MiB
2026/07/05 18:59:43.557, 1650 MHz, 85 %, 271.92 W, 7650 MiB
2026/07/05 18:59:44.557, 1650 MHz, 79 %, 270.60 W, 7650 MiB
2026/07/05 18:59:45.557, 1380 MHz, 78 %, 268.75 W, 7650 MiB
2026/07/05 18:59:46.558, 1455 MHz, 78 %, 238.91 W, 7650 MiB
2026/07/05 18:59:47.558, 1425 MHz, 100 %, 260.76 W, 7650 MiB
2026/07/05 18:59:48.558, 1665 MHz, 79 %, 265.90 W, 7650 MiB
2026/07/05 18:59:49.559, 1665 MHz, 83 %, 270.86 W, 7650 MiB
2026/07/05 18:59:50.559, 1410 MHz, 78 %, 268.51 W, 7650 MiB
2026/07/05 18:59:51.559, 1635 MHz, 83 %, 249.98 W, 7650 MiB
2026/07/05 18:59:52.560, 1620 MHz, 78 %, 270.49 W, 7650 MiB
2026/07/05 18:59:53.560, 1680 MHz, 79 %, 274.00 W, 7650 MiB
2026/07/05 18:59:54.560, 1665 MHz, 80 %, 273.72 W, 7650 MiB
2026/07/05 18:59:55.561, 1560 MHz, 77 %, 270.95 W, 7650 MiB
2026/07/05 18:59:56.561, 1560 MHz, 77 %, 264.35 W, 7650 MiB
2026/07/05 18:59:57.562, 1425 MHz, 75 %, 261.34 W, 7650 MiB
2026/07/05 18:59:58.562, 1560 MHz, 100 %, 267.47 W, 7650 MiB
2026/07/05 18:59:59.563, 1575 MHz, 82 %, 255.31 W, 7650 MiB
2026/07/05 19:00:00.563, 1590 MHz, 79 %, 253.99 W, 7650 MiB
2026/07/05 19:00:01.563, 1620 MHz, 86 %, 264.72 W, 7650 MiB
2026/07/05 19:00:02.564, 1635 MHz, 78 %, 266.68 W, 7650 MiB
2026/07/05 19:00:03.564, 1470 MHz, 80 %, 231.11 W, 7650 MiB
2026/07/05 19:00:04.564, 1545 MHz, 86 %, 241.90 W, 7650 MiB
2026/07/05 19:00:05.565, 1635 MHz, 81 %, 262.83 W, 7650 MiB
2026/07/05 19:00:06.565, 1635 MHz, 78 %, 264.55 W, 7650 MiB
2026/07/05 19:00:07.566, 1605 MHz, 78 %, 263.74 W, 7650 MiB
2026/07/05 19:00:08.566, 1575 MHz, 79 %, 263.53 W, 7650 MiB
2026/07/05 19:00:09.566, 1350 MHz, 100 %, 241.59 W, 7650 MiB
2026/07/05 19:00:10.567, 1275 MHz, 100 %, 240.98 W, 7650 MiB
2026/07/05 19:00:11.567, 1575 MHz, 78 %, 248.75 W, 7650 MiB
2026/07/05 19:00:12.567, 1605 MHz, 78 %, 254.72 W, 7650 MiB
2026/07/05 19:00:13.568, 1590 MHz, 78 %, 259.93 W, 7650 MiB
2026/07/05 19:00:14.568, 1590 MHz, 79 %, 259.93 W, 7650 MiB
2026/07/05 19:00:15.568, 1605 MHz, 79 %, 258.76 W, 7650 MiB
2026/07/05 19:00:16.569, 1470 MHz, 80 %, 253.74 W, 7650 MiB
2026/07/05 19:00:17.569, 1545 MHz, 84 %, 245.56 W, 7650 MiB
2026/07/05 19:00:18.569, 1545 MHz, 85 %, 261.67 W, 7650 MiB
2026/07/05 19:00:19.570, 1545 MHz, 79 %, 247.75 W, 7650 MiB
2026/07/05 19:00:20.570, 1680 MHz, 62 %, 252.96 W, 7650 MiB
2026/07/05 19:00:21.570, 1845 MHz, 0 %, 202.33 W, 7650 MiB
2026/07/05 19:00:22.571, 1890 MHz, 0 %, 181.06 W, 7650 MiB
2026/07/05 19:00:23.571, 1695 MHz, 0 %, 173.51 W, 7650 MiB
2026/07/05 19:00:24.572, 1695 MHz, 0 %, 159.06 W, 7650 MiB
2026/07/05 19:00:25.572, 1695 MHz, 0 %, 145.01 W, 7650 MiB
2026/07/05 19:00:26.572, 1695 MHz, 0 %, 143.94 W, 7650 MiB
2026/07/05 19:00:27.573, 1695 MHz, 0 %, 142.86 W, 7650 MiB
2026/07/05 19:00:28.573, 1695 MHz, 0 %, 142.03 W, 7650 MiB
2026/07/05 19:00:29.573, 1695 MHz, 0 %, 141.43 W, 7650 MiB
2026/07/05 19:00:30.574, 1695 MHz, 0 %, 140.99 W, 7650 MiB
2026/07/05 19:00:31.574, 1695 MHz, 0 %, 140.61 W, 7650 MiB
2026/07/05 19:00:32.574, 1695 MHz, 0 %, 140.31 W, 7650 MiB
2026/07/05 19:00:33.575, 1695 MHz, 0 %, 140.09 W, 7650 MiB
2026/07/05 19:00:34.575, 1695 MHz, 0 %, 139.85 W, 7650 MiB
2026/07/05 19:00:35.575, 1695 MHz, 0 %, 139.65 W, 7650 MiB
2026/07/05 19:00:36.576, 1695 MHz, 0 %, 139.40 W, 7650 MiB
2026/07/05 19:00:37.576, 1695 MHz, 0 %, 139.01 W, 7650 MiB
2026/07/05 19:00:38.577, 285 MHz, 0 %, 116.90 W, 7650 MiB
2026/07/05 19:00:39.577, 210 MHz, 0 %, 63.67 W, 7650 MiB
2026/07/05 19:00:40.577, 210 MHz, 0 %, 31.19 W, 7650 MiB
2026/07/05 19:00:41.578, 210 MHz, 0 %, 29.67 W, 7650 MiB
2026/07/05 19:00:42.578, 210 MHz, 0 %, 28.96 W, 7650 MiB
2026/07/05 19:00:43.578, 210 MHz, 0 %, 28.59 W, 7650 MiB
2026/07/05 19:00:44.579, 210 MHz, 0 %, 28.16 W, 7650 MiB
2026/07/05 19:00:45.579, 210 MHz, 0 %, 27.47 W, 7650 MiB
2026/07/05 19:00:46.580, 210 MHz, 0 %, 26.97 W, 7650 MiB
2026/07/05 19:00:47.580, 210 MHz, 0 %, 26.90 W, 7650 MiB
2026/07/05 19:00:48.580, 210 MHz, 0 %, 26.47 W, 7650 MiB
2026/07/05 19:00:49.580, 210 MHz, 0 %, 26.10 W, 7650 MiB
2026/07/05 19:00:50.581, 210 MHz, 0 %, 25.82 W, 7650 MiB
2026/07/05 19:00:51.581, 210 MHz, 0 %, 25.61 W, 7650 MiB
2026/07/05 19:00:52.582, 210 MHz, 0 %, 25.62 W, 7650 MiB
2026/07/05 19:00:53.582, 210 MHz, 0 %, 25.31 W, 7650 MiB
2026/07/05 19:00:54.582, 210 MHz, 0 %, 25.05 W, 7650 MiB
2026/07/05 19:00:55.583, 210 MHz, 0 %, 25.18 W, 7650 MiB
2026/07/05 19:00:56.583, 210 MHz, 0 %, 25.22 W, 7650 MiB
2026/07/05 19:00:57.583, 210 MHz, 0 %, 24.94 W, 7650 MiB
2026/07/05 19:00:58.584, 210 MHz, 0 %, 24.91 W, 7650 MiB
2026/07/05 19:00:59.584, 210 MHz, 0 %, 24.85 W, 7650 MiB
2026/07/05 19:01:00.584, 210 MHz, 0 %, 24.81 W, 7650 MiB
2026/07/05 19:01:01.585, 210 MHz, 0 %, 24.79 W, 7650 MiB
2026/07/05 19:01:02.585, 210 MHz, 0 %, 24.56 W, 7650 MiB
2026/07/05 19:01:03.585, 210 MHz, 0 %, 24.46 W, 7650 MiB
2026/07/05 19:01:04.586, 210 MHz, 0 %, 24.41 W, 7650 MiB
2026/07/05 19:01:05.586, 210 MHz, 0 %, 24.86 W, 7650 MiB
2026/07/05 19:01:06.586, 210 MHz, 0 %, 25.09 W, 7650 MiB
2026/07/05 19:01:07.587, 210 MHz, 0 %, 24.73 W, 7650 MiB
2026/07/05 19:01:08.587, 210 MHz, 0 %, 24.57 W, 7650 MiB
2026/07/05 19:01:09.587, 210 MHz, 0 %, 24.56 W, 7650 MiB
2026/07/05 19:01:10.588, 210 MHz, 0 %, 24.69 W, 7650 MiB
2026/07/05 19:01:11.588, 210 MHz, 0 %, 24.42 W, 7650 MiB
2026/07/05 19:01:12.588, 210 MHz, 0 %, 24.53 W, 7650 MiB
2026/07/05 19:01:13.589, 210 MHz, 0 %, 24.69 W, 7650 MiB
2026/07/05 19:01:14.589, 210 MHz, 0 %, 24.48 W, 7650 MiB
2026/07/05 19:01:15.589, 210 MHz, 0 %, 24.28 W, 7650 MiB
2026/07/05 19:01:16.590, 210 MHz, 0 %, 24.28 W, 7650 MiB
2026/07/05 19:01:17.590, 210 MHz, 0 %, 24.49 W, 7650 MiB
2026/07/05 19:01:18.590, 210 MHz, 0 %, 24.32 W, 7650 MiB
2026/07/05 19:01:19.591, 210 MHz, 0 %, 24.26 W, 7650 MiB
2026/07/05 19:01:20.591, 210 MHz, 0 %, 24.41 W, 7650 MiB
2026/07/05 19:01:21.591, 210 MHz, 0 %, 24.25 W, 7650 MiB
2026/07/05 19:01:22.592, 210 MHz, 0 %, 24.20 W, 7650 MiB
2026/07/05 19:01:23.592, 210 MHz, 0 %, 24.32 W, 7650 MiB
2026/07/05 19:01:24.592, 210 MHz, 0 %, 24.17 W, 7650 MiB
2026/07/05 19:01:25.593, 210 MHz, 0 %, 24.22 W, 7650 MiB
2026/07/05 19:01:26.593, 210 MHz, 0 %, 24.40 W, 7650 MiB
2026/07/05 19:01:27.593, 210 MHz, 0 %, 24.19 W, 7650 MiB
2026/07/05 19:01:28.594, 210 MHz, 0 %, 24.15 W, 7650 MiB
2026/07/05 19:01:29.594, 210 MHz, 0 %, 24.29 W, 7650 MiB
2026/07/05 19:01:30.594, 210 MHz, 0 %, 24.10 W, 7650 MiB
2026/07/05 19:01:31.595, 210 MHz, 0 %, 24.08 W, 7650 MiB
2026/07/05 19:01:32.595, 210 MHz, 0 %, 24.23 W, 7650 MiB
2026/07/05 19:01:33.595, 210 MHz, 0 %, 24.07 W, 7650 MiB
2026/07/05 19:01:34.596, 210 MHz, 0 %, 24.04 W, 7650 MiB
2026/07/05 19:01:35.596, 210 MHz, 0 %, 24.19 W, 7650 MiB
2026/07/05 19:01:36.596, 210 MHz, 0 %, 24.05 W, 7650 MiB
2026/07/05 19:01:37.597, 210 MHz, 0 %, 24.03 W, 7650 MiB
2026/07/05 19:01:38.597, 210 MHz, 0 %, 24.17 W, 7650 MiB
2026/07/05 19:01:39.597, 210 MHz, 0 %, 24.00 W, 7650 MiB
2026/07/05 19:01:40.598, 210 MHz, 0 %, 23.99 W, 7650 MiB
2026/07/05 19:01:41.598, 210 MHz, 0 %, 24.12 W, 7650 MiB
2026/07/05 19:01:42.598, 210 MHz, 0 %, 23.98 W, 7650 MiB
2026/07/05 19:01:43.598, 210 MHz, 0 %, 24.00 W, 7650 MiB
2026/07/05 19:01:44.599, 210 MHz, 0 %, 24.14 W, 7650 MiB
2026/07/05 19:01:45.599, 210 MHz, 0 %, 23.93 W, 7650 MiB
2026/07/05 19:01:46.599, 210 MHz, 0 %, 23.92 W, 7650 MiB
2026/07/05 19:01:47.600, 210 MHz, 0 %, 24.03 W, 7650 MiB
2026/07/05 19:01:48.600, 210 MHz, 0 %, 23.96 W, 7650 MiB
2026/07/05 19:01:49.600, 210 MHz, 0 %, 24.41 W, 7650 MiB
2026/07/05 19:01:50.601, 1770 MHz, 100 %, 33.20 W, 1 MiB
2026/07/05 19:01:51.601, 1965 MHz, 0 %, 147.23 W, 1 MiB
